Fecha;Hora;Duracion;Tipo;GPlan;Costo;Equipo;Sintoma;Modo de Falla;Causa;Orden;Impacto;Det. Sistema;Comentario
01/05/2023;14:09:00;0,1167;DO;D;0;Equipo 1;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
01/05/2023;14:09:00;0,0667;DO;D;0;Equipo 2;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
01/05/2023;1:44:00;0,15;DONP;D;0;Equipo 3;-1;MDF2;-1;---;1;0;---
01/05/2023;5:24:00;0,1333;DONP;D;0;Equipo 3;-1;MDF2;-1;---;1;0;---
01/05/2023;6:14:00;0,3333;DONP;D;0;Equipo 3;-1;MDF2;-1;---;1;0;---
01/05/2023;6:48:00;0,0667;DONP;D;0;Equipo 3;-1;MDF2;-1;---;1;0;---
01/05/2023;8:12:00;0,2167;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
01/05/2023;9:12:00;0,1833;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
01/05/2023;10:18:00;0,1667;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
01/05/2023;14:09:00;0,1833;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
01/05/2023;14:50:00;0,55;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
01/05/2023;17:06:00;0,65;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
01/05/2023;18:08:00;0,0667;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
01/05/2023;21:03:00;0,0667;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
01/05/2023;21:39:00;0,0667;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
01/05/2023;21:56:00;0,0833;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
01/05/2023;1:58:00;0,2;DONP;D;0;Equipo 4;-1;MDF2;-1;---;1;0;---
01/05/2023;6:52:00;0,1333;DONP;D;0;Equipo 4;-1;MDF2;-1;---;1;0;---
01/05/2023;10:29:00;0,2333;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
01/05/2023;14:09:00;0,1333;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
01/05/2023;15:29:00;0,0833;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
01/05/2023;18:12:00;0,15;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
01/05/2023;21:07:00;0,15;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
01/05/2023;21:39:00;0,0833;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
01/05/2023;21:56:00;0,0833;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
01/05/2023;0:05:00;1,6667;DONP;D;0;Equipo 5;-1;MDF2;-1;---;1;0;---
01/05/2023;1:53:00;0,15;DONP;D;0;Equipo 5;-1;MDF2;-1;---;1;0;---
01/05/2023;2:15:00;2,1;DONP;D;0;Equipo 5;-1;MDF2;-1;---;1;0;---
01/05/2023;4:49:00;1,3667;DONP;D;0;Equipo 5;-1;MDF2;-1;---;1;0;---
01/05/2023;6:34:00;1,4333;DONP;D;0;Equipo 5;-1;MDF2;-1;---;1;0;---
01/05/2023;8:00:00;7,2167;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
01/05/2023;15:38:00;4,9333;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
01/05/2023;21:39:00;0,3833;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
01/05/2023;23:17:00;18,6833;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
02/05/2023;13:41:00;9,5167;MI;D;0;Equipo 6;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB05 por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
02/05/2023;15:18:00;3,05;DO;D;0;Equipo 7;-1;MDF1;-1;---;1;0;Equipo Detenido por Proteccin Control de Proceso Corriendo en Vacio.
02/05/2023;19:02:00;3,2;DO;D;0;Equipo 8;-1;MDF1;-1;---;1;0;Equipo Detenido por Proteccin Control de Proceso Corriendo en Vacio.
02/05/2023;22:45:00;4,9333;DO;D;0;Equipo 8;-1;MDF1;-1;---;1;0;Equipo Detenido por Proteccin Control de Proceso Corriendo en Vacio.
02/05/2023;13:41:00;9,5167;MI;D;0;Equipo 6;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB05 por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
02/05/2023;13:41:00;9,5167;DONP;D;0;Equipo 9;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
02/05/2023;13:41:00;9,5167;MI;D;0;Equipo 6;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB05 por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
02/05/2023;13:41:00;9,5167;DONP;D;0;Equipo 9;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
02/05/2023;0:59:00;0,25;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
02/05/2023;3:09:00;0,1;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
02/05/2023;3:30:00;0,1;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
02/05/2023;3:50:00;0,0667;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
02/05/2023;5:57:00;0,0667;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
02/05/2023;8:50:00;0,1;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
02/05/2023;9:51:00;0,25;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
02/05/2023;10:46:00;0,2;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
02/05/2023;13:26:00;0,3167;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
02/05/2023;18:26:00;9,3833;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
02/05/2023;11:00:00;0,2167;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
02/05/2023;14:20:00;4,1;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
02/05/2023;20:50:00;19,3167;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
02/05/2023;13:41:00;9,5167;DONP;D;0;Equipo 9;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
03/05/2023;16:48:00;9,0833;MI;D;0;Equipo 6;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB05 por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
03/05/2023;0:32:00;3,0333;MI;D;0;Equipo 10;-1;MDF6;-1;---;1;0;Equipo detenido por detencin de MB08 debido a rotura en canaleta de alimentacin al molino. 
03/05/2023;16:39:00;9,35;DO;D;0;Equipo 8;-1;MDF1;-1;---;1;0;Equipo Detenido por Proteccin Control de Proceso Corriendo en Vacio.
03/05/2023;16:48:00;9,0833;MI;D;0;Equipo 6;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB05 por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
03/05/2023;0:32:00;3,0333;MI;D;0;Equipo 10;-1;MDF6;-1;---;1;0;Equipo detenido por detencin de MB08 debido a rotura en canaleta de alimentacin al molino. 
03/05/2023;16:48:00;9,0833;DONP;D;0;Equipo 9;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
03/05/2023;0:32:00;3,0333;MCM;M;0;Equipo 11;-1;MDF7;-1;---;1;0;Equipo detenido debido a rotura en canaleta de alimentacin al molino. 
03/05/2023;16:48:00;9,0833;MI;D;0;Equipo 6;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB05 por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
03/05/2023;0:32:00;3,0333;MI;D;0;Equipo 10;-1;MDF6;-1;---;1;0;Equipo detenido por detencin de MB08 debido a rotura en canaleta de alimentacin al molino. 
03/05/2023;16:48:00;9,0833;DONP;D;0;Equipo 9;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
03/05/2023;0:32:00;3,0333;MCM;M;0;Equipo 11;-1;MDF7;-1;---;1;0;Equipo detenido debido a rotura en canaleta de alimentacin al molino. 
03/05/2023;5:52:00;0,1;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
03/05/2023;6:57:00;0,0833;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
03/05/2023;9:15:00;0,1667;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
03/05/2023;9:33:00;0,1333;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
03/05/2023;10:16:00;0,4;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
03/05/2023;13:26:00;0,0667;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
03/05/2023;16:09:00;9,9667;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
03/05/2023;7:03:00;0,1167;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
03/05/2023;9:25:00;0,1167;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
03/05/2023;22:22:00;0,3;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
03/05/2023;18:15:00;26,6167;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
03/05/2023;16:48:00;9,0833;DONP;D;0;Equipo 9;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
03/05/2023;0:32:00;3,0333;MCM;M;0;Equipo 11;-1;MDF7;-1;---;1;0;Equipo detenido debido a rotura en canaleta de alimentacin al molino. 
04/05/2023;4:37:00;35,2333;DO;D;0;Equipo 12;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
04/05/2023;16:45:00;6,2667;MI;D;0;Equipo 10;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB08 por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
04/05/2023;19:38:00;2,9;DO;D;0;Equipo 7;-1;MDF1;-1;---;1;0;Equipo Detenido por Proteccin Control de Proceso Corriendo en Vacio.
04/05/2023;16:45:00;6,2667;MI;D;0;Equipo 10;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB08 por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
04/05/2023;16:45:00;6,2667;DONP;D;0;Equipo 11;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
04/05/2023;16:45:00;6,2667;MI;D;0;Equipo 10;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB08 por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
04/05/2023;16:45:00;6,2667;DONP;D;0;Equipo 11;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
04/05/2023;6:10:00;0,1;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
04/05/2023;6:51:00;0,1;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
04/05/2023;16:24:00;2,0833;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
04/05/2023;20:41:00;0,1;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
04/05/2023;3:53:00;0,0833;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
04/05/2023;6:17:00;0,1167;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
04/05/2023;6:57:00;0,1167;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
04/05/2023;12:07:00;0,1167;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
04/05/2023;18:29:00;4,15;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
04/05/2023;21:01:00;18,8333;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
04/05/2023;16:45:00;6,2667;DONP;D;0;Equipo 11;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta para mantener continuidad operacional, debido a un bajo nivel de stockpile ( 40).
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 13;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 14;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 15;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 12;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;16:47:00;32,2333;DO;D;0;Equipo 12;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 6;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 16;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 17;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 10;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 7;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;16:47:00;0,35;DO;D;0;Equipo 7;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 8;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;16:47:00;0,35;DO;D;0;Equipo 8;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 6;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 16;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 17;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 10;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 9;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 18;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 19;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 11;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 6;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 16;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 17;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 10;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 9;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 18;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 19;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 11;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 13;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 14;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;3:22:00;0,2;DO;D;0;Equipo 1;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 1;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;16:47:00;0,3333;DO;D;0;Equipo 1;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
05/05/2023;3:22:00;0,2;DO;D;0;Equipo 2;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 2;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;16:47:00;0,3;DO;D;0;Equipo 2;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 20;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;3:06:00;0,15;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
05/05/2023;3:22:00;0,2167;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
05/05/2023;7:15:00;0,0833;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
05/05/2023;11:39:00;0,0833;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
05/05/2023;11:49:00;0,0667;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
05/05/2023;13:26:00;0,1;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 3;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;16:47:00;0,4333;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
05/05/2023;2:47:00;0,1333;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
05/05/2023;3:22:00;0,2167;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
05/05/2023;7:11:00;0,0667;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
05/05/2023;11:56:00;0,2333;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 4;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;16:47:00;0,45;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
05/05/2023;17:56:00;0,65;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 5;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;16:47:00;0,3667;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
05/05/2023;17:13:00;0,7167;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
05/05/2023;18:32:00;19,65;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 21;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 9;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 18;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 19;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 11;-1;MDF8;-1;---;1;0;Equipo detenido por detencin de MSAG 5 para realizar CS y GO.
05/05/2023;15:51:00;0,9333;DO;D;0;Equipo 22;-1;MDF9;-1;---;1;0;Equipo detenido para realizar CS y GO. 
06/05/2023;16:21:00;6,75;MI;D;0;Equipo 6;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB05 debido a restriccin de tratamiento de MSAG 5 para asegurar continuidad operacional debido al bajo nivel stockpile. 
06/05/2023;16:21:00;6,75;MI;D;0;Equipo 6;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB05 debido a restriccin de tratamiento de MSAG 5 para asegurar continuidad operacional debido al bajo nivel stockpile. 
06/05/2023;16:21:00;6,75;DONP;D;0;Equipo 9;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento de MSAG 5 para asegurar continuidad operacional debido al bajo nivel stockpile. 
06/05/2023;16:21:00;6,75;MI;D;0;Equipo 6;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB05 debido a restriccin de tratamiento de MSAG 5 para asegurar continuidad operacional debido al bajo nivel stockpile. 
06/05/2023;16:21:00;6,75;DONP;D;0;Equipo 9;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento de MSAG 5 para asegurar continuidad operacional debido al bajo nivel stockpile. 
06/05/2023;1:42:00;0,1;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
06/05/2023;7:00:00;0,2333;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
06/05/2023;18:29:00;0,1833;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
06/05/2023;19:13:00;0,1167;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
06/05/2023;19:39:00;0,25;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
06/05/2023;21:22:00;0,15;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
06/05/2023;22:02:00;0,1167;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
06/05/2023;23:40:00;0,0833;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
06/05/2023;1:28:00;0,2167;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
06/05/2023;6:54:00;0,1;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
06/05/2023;14:53:00;0,8;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
06/05/2023;23:33:00;0,1;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
06/05/2023;14:15:00;0,7333;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
06/05/2023;17:13:00;7,8;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
06/05/2023;16:21:00;6,75;DONP;D;0;Equipo 9;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento de MSAG 5 para asegurar continuidad operacional debido al bajo nivel stockpile. 
